cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2711,0,0,0,58788,33894,59112,34164,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2712,0,0,0,56304,36864,56628,37134,0,0,NAND2x1_ASAP7_75t_R,1.5319200075136763e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2713,0,0,0,57330,35514,57546,35784,0,0,NAND2xp5_ASAP7_75t_R,9.092920166819951e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2714,0,0,0,56088,37134,56412,37404,0,0,NOR2x1_ASAP7_75t_R,1.3413900545877766e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2715,0,0,0,56574,36594,56898,36864,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2716,0,0,0,56952,33894,57276,34164,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2721,0,0,0,54360,38214,54576,38484,0,0,NOR2xp33_ASAP7_75t_R,4.221989771679979e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2722,0,0,0,53766,37944,54090,38214,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2723,0,0,0,53820,37674,54036,37944,0,0,NAND2xp5_ASAP7_75t_R,9.092920166819951e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2724,0,0,0,57438,33624,57654,33894,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2725,0,0,0,57222,33624,57438,33894,0,0,NAND2xp33_ASAP7_75t_R,4.597660099858736e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2726,0,0,0,58356,36054,58626,36324,0,0,AOI21xp5_ASAP7_75t_R,3.6189898300342804e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2728,0,0,0,57924,41184,58140,41454,0,0,NAND2xp5_ASAP7_75t_R,7.666219742352709e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2729,0,0,0,57438,41184,57654,41454,0,0,NOR2xp33_ASAP7_75t_R,4.471469722266974e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2730,0,0,0,55494,36054,55818,36324,0,0,OAI211xp5_ASAP7_75t_R,3.4056799047554875e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2732,0,0,0,58356,34974,58572,35244,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2733,0,0,0,56250,36324,56466,36594,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2736,0,0,0,54954,37674,55116,37944,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2738,0,0,0,56952,33624,57114,33894,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2739,0,0,0,57060,36324,57222,36594,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2741,0,0,0,58572,33354,58734,33624,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2743,0,0,0,57492,33084,57654,33354,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2745,0,0,0,57438,34434,57600,34704,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2747,0,0,0,57114,33084,57276,33354,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2748,0,0,0,56088,36054,56412,36324,0,0,NOR2xp67_ASAP7_75t_R,2.573389938642645e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2749,0,0,0,56250,35784,56466,36054,0,0,NAND2xp5_ASAP7_75t_R,9.092920166819951e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2750,0,0,0,54090,36864,54360,37134,0,0,OAI21xp5_ASAP7_75t_R,6.018469750346256e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2751,0,0,0,56304,34164,56682,34434,0,0,OA21x2_ASAP7_75t_R,1.2430650953021427e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2752,0,0,0,55602,34704,55980,34974,0,0,OA21x2_ASAP7_75t_R,1.1912400232905185e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2753,0,0,0,56250,34974,56628,35244,0,0,AO21x2_ASAP7_75t_R,1.0721349502640365e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2754,0,0,0,54630,35514,55062,35784,0,0,OAI21x1_ASAP7_75t_R,7.211949787366834e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2755,0,0,0,54252,36594,54522,36864,0,0,AOI21xp5_ASAP7_75t_R,1.197179941986315e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2758,0,0,0,56250,35244,56628,35514,0,0,OA21x2_ASAP7_75t_R,1.2430650953021427e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2759,0,0,0,56142,33354,56466,33624,0,0,AOI22xp5_ASAP7_75t_R,6.956790699064186e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2760,0,0,0,58248,35244,58572,35514,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2761,0,0,0,55494,33624,56034,33894,0,0,AOI22x1_ASAP7_75t_R,1.6095100252577765e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2767,0,0,0,57060,35514,57222,35784,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2770,0,0,0,54846,37404,55008,37674,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2771,0,0,0,54198,38214,54360,38484,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2775,0,0,0,55008,37134,55224,37404,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2776,0,0,0,57168,40374,57330,40644,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2780,0,0,0,57222,34974,57438,35244,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2782,0,0,0,53550,37404,53712,37674,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2783,0,0,0,54630,38214,54846,38484,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2788,0,0,0,52632,36054,53172,36324,0,0,AOI22x1_ASAP7_75t_R,1.3058099046503457e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2789,0,0,0,55332,36324,55764,36594,0,0,AOI21x1_ASAP7_75t_R,1.2652899561427233e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2790,0,0,0,52848,36594,53334,36864,0,0,AO22x1_ASAP7_75t_R,6.297549981493233e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2791,0,0,0,54738,33894,55170,34164,0,0,AOI21x1_ASAP7_75t_R,1.2652899561427233e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2793,0,0,0,54522,36594,54792,36864,0,0,AOI21xp5_ASAP7_75t_R,6.326440066262151e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2794,0,0,0,53334,37134,53658,37404,0,0,AOI22xp5_ASAP7_75t_R,6.529060625481975e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2795,0,0,0,53658,36594,54036,36864,0,0,OA21x2_ASAP7_75t_R,1.1912400232905185e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2798,0,0,0,53604,36864,53928,37134,0,0,AOI22xp5_ASAP7_75t_R,6.529060625481975e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2799,0,0,0,54522,34704,54954,34974,0,0,OAI21x1_ASAP7_75t_R,5.509519923618811e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2800,0,0,0,52308,36324,52848,36594,0,0,OA22x2_ASAP7_75t_R,1.1814800526810387e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2801,0,0,0,52308,36594,52848,36864,0,0,OAI22x1_ASAP7_75t_R,3.241350243765595e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2802,0,0,0,52254,36864,52794,37134,0,0,OA22x2_ASAP7_75t_R,1.0778299780467293e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2803,0,0,0,54360,36864,54738,37134,0,0,AO21x2_ASAP7_75t_R,1.1732199933778276e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2804,0,0,0,56574,36324,56736,36594,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2806,0,0,0,52470,35244,52902,35514,0,0,AOI21x1_ASAP7_75t_R,3.8627798876200714e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2809,0,0,0,56358,34434,56898,34704,0,0,OA22x2_ASAP7_75t_R,1.1814800526810387e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2812,0,0,0,56412,33894,56682,34164,0,1,INVx3_ASAP7_75t_R,4.892440272352694e-11,0.00047985382843762636
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2813,0,0,0,55170,33084,55494,33354,0,0,NOR2xp67_ASAP7_75t_R,2.573389938642645e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2814,0,0,0,56034,33624,56250,33894,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2815,0,0,0,54306,34704,54522,34974,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2817,0,0,0,54090,36324,54414,36594,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2818,0,0,0,54522,36324,54846,36594,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2819,0,0,0,53550,33624,53874,33894,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2820,0,0,0,53550,35784,53766,36054,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2821,0,0,0,55818,34434,56034,34704,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2822,0,0,0,55008,35244,55440,35514,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2823,0,0,0,54630,35244,54954,35514,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2824,0,0,0,55062,35784,55386,36054,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2825,0,0,0,56628,34974,56844,35244,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2826,0,0,0,54954,34704,55170,34974,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2827,0,0,0,56142,33084,56574,33354,0,0,AOI21x1_ASAP7_75t_R,5.731967678279659e-11,0.0004950773072778247
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2828,0,0,0,55386,35784,55602,36054,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2829,0,0,0,58248,33354,58410,33624,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2832,0,0,0,56898,33084,57060,33354,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2833,0,0,0,55602,35784,55872,36054,0,1,INVx3_ASAP7_75t_R,1.373650082570066e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2839,0,0,0,52092,36594,52308,36864,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2840,0,0,0,55116,36594,55332,36864,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2845,0,0,0,55386,34164,55602,34434,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2846,0,0,0,55170,34704,55602,34974,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2847,0,0,0,55170,33354,55386,33624,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2848,0,0,0,54306,35784,54522,36054,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2850,0,0,0,53172,36054,53604,36324,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2851,0,0,0,55062,34164,55278,34434,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2852,0,0,0,55062,35514,55386,35784,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2853,0,0,0,55710,33084,56142,33354,0,0,OAI21x1_ASAP7_75t_R,7.582440231246323e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2854,0,0,0,53928,32544,54198,32814,0,0,AOI21xp5_ASAP7_75t_R,7.84495038375077e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2856,0,0,0,51768,36324,52308,36594,0,0,NOR2x2_ASAP7_75t_R,2.5329099928583787e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2857,0,0,0,53064,32814,53604,33084,0,0,OA22x2_ASAP7_75t_R,1.193990045722515e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2860,0,0,0,55170,33894,55332,34164,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2862,0,0,0,55656,33894,55818,34164,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2863,0,0,0,54360,35244,54522,35514,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2870,0,0,0,54684,34434,55062,34704,0,1,INVx5_ASAP7_75t_R,9.722109922671862e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2878,0,0,0,55062,34434,55386,34704,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2879,0,0,0,52254,34974,52524,35244,0,0,OAI21xp5_ASAP7_75t_R,2.7547599618094054e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2880,0,0,0,54630,32544,54900,32814,0,0,NAND3xp33_ASAP7_75t_R,8.406780133141112e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2881,0,0,0,53496,33354,53820,33624,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2882,0,0,0,53226,32544,53442,32814,0,0,NOR2xp33_ASAP7_75t_R,4.471469722266974e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2883,0,0,0,55710,32814,55980,33084,0,0,NAND3xp33_ASAP7_75t_R,8.406780133141112e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2884,0,0,0,56628,35244,56898,35514,0,0,OAI21xp5_ASAP7_75t_R,4.2525698240591936e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2885,0,0,0,54198,33894,54522,34164,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2886,0,0,0,55116,32814,55440,33084,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2887,0,0,0,53874,33084,54414,33354,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2888,0,0,0,53874,34434,54414,34704,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2890,0,0,0,53820,35514,54360,35784,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2891,0,0,0,53874,33624,54414,33894,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2892,0,0,0,54414,33624,54738,33894,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2893,0,0,0,53604,32814,54144,33084,0,0,AOI22x1_ASAP7_75t_R,1.7806101038075894e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2894,0,0,0,53550,34974,54090,35244,0,0,AOI22x1_ASAP7_75t_R,1.9132100070873292e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2897,0,0,0,52092,34434,52578,34704,0,0,AO22x1_ASAP7_75t_R,7.438889781941072e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2899,0,0,0,55980,34704,56142,34974,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2900,0,0,0,53604,36054,53766,36324,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2901,0,0,0,53388,35784,53550,36054,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2902,0,0,0,53658,34434,53820,34704,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2904,0,0,0,52470,36054,52632,36324,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2906,0,0,0,53280,36324,53442,36594,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2907,0,0,0,55332,36054,55494,36324,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2909,0,0,0,56142,33894,56304,34164,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2910,0,0,0,52956,36864,53118,37134,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2911,0,0,0,54036,34164,54360,34434,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2912,0,0,0,54090,33354,54414,33624,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2913,0,0,0,53820,35244,54144,35514,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2914,0,0,0,53766,34704,54306,34974,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2915,0,0,0,53496,35514,53820,35784,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2916,0,0,0,53280,35244,53820,35514,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2917,0,0,0,53172,33354,53496,33624,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2918,0,0,0,53010,33624,53550,33894,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2919,0,0,0,53118,33894,53658,34164,0,0,AOI22x1_ASAP7_75t_R,1.7806101038075894e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2920,0,0,0,53118,34434,53658,34704,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2921,0,0,0,52686,33894,53010,34164,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2922,0,0,0,52848,35784,53172,36054,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2923,0,0,0,52686,34704,53010,34974,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2924,0,0,0,52416,33354,52740,33624,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2925,0,0,0,52956,35514,53280,35784,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2926,0,0,0,52848,34164,53172,34434,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2927,0,0,0,54090,34974,54630,35244,0,0,AOI22x1_ASAP7_75t_R,1.7806101038075894e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2928,0,0,0,53658,33894,54198,34164,0,0,AOI22x1_ASAP7_75t_R,1.7806101038075894e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2930,0,0,0,52902,35244,53226,35514,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2931,0,0,0,52254,35244,52470,35514,0,0,NAND2xp5_ASAP7_75t_R,9.092920166819951e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2932,0,0,0,53442,32274,53658,32544,0,0,NAND2xp33_ASAP7_75t_R,2.6420799575932463e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2933,0,0,0,56304,34704,56520,34974,0,0,NAND2xp5_ASAP7_75t_R,9.092920166819951e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2934,0,0,0,52794,32544,53226,32814,0,0,NAND2x1p5_ASAP7_75t_R,2.298539969469715e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2936,0,0,0,55494,33084,55710,33354,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2939,0,0,0,52146,35514,52362,35784,0,0,NOR2xp33_ASAP7_75t_R,4.471469722266974e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2940,0,0,0,52200,35784,52524,36054,0,0,NOR2xp67_ASAP7_75t_R,8.942949852874804e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2941,0,0,0,55386,33354,55602,33624,0,0,NAND2xp5_ASAP7_75t_R,7.666219742352709e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g2942,0,0,0,56466,35514,56682,35784,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
